reviewer_id,group_id,nct_id,title,candidate_id,annotation_index,section_hint,line_number,start_char,end_char,source_text,detection_reasons,include_in_objective_gold,kind,fact_code,operator,threshold,unit,max_age_days,allowed_source_types,allowed_verification_statuses,reviewer_notes
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:033,1,exclusion,50,3159,3200,"1. significantly impaired liver function,",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:034,1,exclusion,51,3204,3238,"2. severe coronary artery disease,",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:035,1,exclusion,52,3242,3259,"3. heart failure,",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:036,1,exclusion,53,3263,3328,"4. uncontrolled hypertension (above 140/90 mmHg upon screening) ,",number,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:037,1,exclusion,55,3333,4430,"i. If blood pressure is consistently elevated \> 140/90 mmHg across 3 attempts, subjects may be referred to their primary care provider for management of hypertension. Upon management of blood pressure, subjects will have an opportunity to return once within the 30 day screening window to make 3 additional attempts at a blood pressure reading ≤ 140/90 mmHg. Subjects will be considered eligible upon registering 1 blood pressure reading ≤ 140/90 mmHg during the screening period. Blood pressure will be reassessed on Day 0 prior to dosing, and must be less than or equal to 140 systolic, 90 diastolic, with resting pulse ≤ 100 (ascertained within 20 minutes of IP administration in order for the participant to receive study medication.) e. history of cerebrovascular accident, f. severe obesity (BMI ≥ 35), g. untreated asthma, h. untreated hyperthyroidism, i. narrow-angle glaucoma, j. stenosing peptic ulcer, k. pyloroduodenal obstruction, l. symptomatic prostatichypertrophy, or m. bladder-neck obstruction, n. history of valvular heart disease or any heart condition that affects the valves",number;comparison;duration;measurement;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:038,1,exclusion,56,4431,4671,"2. serious ECG abnormalities (e.g., evidence of ischemia, myocardial infarction, QT interval corrected for heart rate \[QTc\] prolongation (QTc \> 0.45 seconds), arrhythmia, or conduction abnormalities that increase the risk of arrhythmia);",number;comparison,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:039,1,exclusion,57,4672,4729,3. allergy or hypersensitivity to psilocybin or chocolate,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:001,1,inclusion,3,21,96,"* Age 18-65 of any sex, gender identity, ethnicity and socioeconomic status",number;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:002,1,inclusion,4,97,215,* Currently experiencing a major depressive episode as defined by DSM-5-TR criteria and confirmed by a study physician,number;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:003,1,inclusion,5,216,279,* Presenting with at least moderate symptom severity (PHQ ≥ 10),number;comparison,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:004,1,inclusion,6,280,682,"* Meeting criteria for treatment-resistant depression (TRD), defined as either: (1) failure to achieve a clinical response to ≥2 adequate antidepressant treatment trials for unipolar depression, OR (2) inability to tolerate ≥2 separate antidepressant treatment trials for unipolar depression, as assessed using the Antidepressant Treatment History Form (ATHF), with a score of ≥3 in the current episode",number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:005,1,inclusion,7,683,897,* No rTMS treatment received in the current depressive episode (prior rTMS in a previous episode is permitted); no failure to respond to a course of electroconvulsive therapy (ECT) in the current depressive episode,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:006,1,inclusion,8,898,932,* Able to provide informed consent,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:007,1,inclusion,9,933,1050,* Available for the 12-week intervention and willing to follow either a ketogenic or Canadian Food Guide-aligned diet,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:008,1,inclusion,10,1051,1162,* No increase or initiation of any antidepressant or antipsychotic medication in the 4 weeks prior to screening,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:009,1,exclusion,14,1185,1264,* Concomitant major unstable medical illness as determined by a study physician,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:010,1,exclusion,15,1265,1406,"* Lifetime diagnosis of bipolar I or bipolar II disorder, or a primary psychotic disorder, as confirmed by a structured psychiatric interview",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:011,1,exclusion,16,1407,1435,* Current psychotic symptoms,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:012,1,exclusion,17,1436,1738,"* Diagnosis of obsessive-compulsive disorder, post-traumatic stress disorder (current or within the last year), anxiety disorder (generalised anxiety disorder, social anxiety disorder, panic disorder), or dysthymia, assessed by a study investigator to be primary and causing greater impairment than MDD",duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:013,1,exclusion,18,1739,1868,* Diagnosis of any personality disorder assessed by a study investigator to be primary and/or causing greater impairment than MDD,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:014,1,exclusion,19,1869,2028,"* History of epilepsy, stroke, or major neurological conditions, or a history of a primary seizure disorder or a seizure associated with an intracranial lesion",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:015,1,exclusion,20,2029,2094,* Physical or cognitive disability interfering with participation,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:016,1,exclusion,21,2095,2158,"* Pregnancy, nursing, or intent to become pregnant during study",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:017,1,exclusion,22,2159,2176,* BMI \< 20 kg/m²,number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:018,1,exclusion,23,2177,2217,* Suicide attempts in the past 12 months,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:019,1,exclusion,24,2218,2277,* Active suicidal intent as confirmed by study psychiatrist,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:020,1,exclusion,25,2278,2324,* Active eating disorder in the past 12 months,number;duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:021,1,exclusion,26,2325,2363,* Currently following a Ketogenic diet,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:022,1,exclusion,27,2364,2409,* Habitual low-carb diet in the past 6 months,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:023,1,exclusion,28,2410,2478,* GI disorders or food allergies incompatible with dietary protocols,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:024,1,exclusion,29,2479,2520,* Alcohol use \>3 drinks/day or \>14/week,number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:025,1,exclusion,30,2521,2675,"* Use of anticonvulsants (benzodiazepines with a dose of \<2 lorazepam equivalents will be permitted), GABA agonists, or medications reducing TMS efficacy",number;comparison,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:026,1,exclusion,31,2676,2702,* Contraindications to MRI,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:027,1,exclusion,32,2703,2756,* Unwillingness to perform daily finger-stick testing,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:028,1,exclusion,33,2757,2820,* Inability to access or prepare KD-compliant foods if assigned,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07376018,Ketogenic Diet and Neuromodulation in Treatment Resistant Depression,NCT07376018:candidate:029,1,exclusion,34,2821,2870,* Unable to provide informed consent on their own,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:001,1,inclusion,3,21,99,Participants must meet all the following criteria to be included in the trial:,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:002,1,inclusion,5,101,121,* Age18 to 85 years.,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:003,1,inclusion,6,122,382,"* Participant has a diagnosis of MDD (single or recurrent episode as defined by DSM-5 TR \[if single episode, duration of ≥4 weeks and ≤24 months\] and established as per evaluation by the Investigator. The first MDD episode must have occurred prior to age 60.",number;comparison;duration;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:004,1,inclusion,7,383,466,"* Moderate to severe depression at Screening and Baseline, independently confirmed.",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:005,1,inclusion,8,467,709,"* Participants have been on a stable dose of antidepressant medication (label specified) at an adequate dose in the last 4 weeks prior to Screening and has had an inadequate response (less than 50% improvement), as judged by the Investigator.",number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:006,1,inclusion,9,710,813,"* Participant has a body mass index (BMI) of 40 kg/m2 or less (BMI ≤40 kg/m2), inclusive, at Screening.",number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:007,1,inclusion,10,814,907,* Participant is able to refrain from nicotine use during the dosing session (up to 8 hours).,number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:008,1,inclusion,11,908,1117,"* Participants capable of producing sperm must use a condom plus spermicide during the trial and for 12 weeks after their final dose of trial medication, if their partner is a person of childbearing potential.",number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:009,1,inclusion,12,1118,1493,* Participants of childbearing potential who have a partner capable of producing sperm must agree to use a highly effective method of contraception in combination with the use of a condom plus spermicide during the trial and for 12 weeks after their final dose of trial medication. Such participants must have a negative pregnancy test at Screening and Day 1 prior to dosing.,number;duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:010,1,inclusion,13,1494,1715,"* Participants of non-childbearing potential who are or were capable of producing eggs (ova) must have been postmenopausal or permanently sterile following hysterectomy, bilateral salpingectomy, or bilateral oophorectomy.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:011,1,inclusion,14,1716,1872,"* Participants have provided written informed consent, which includes compliance with the requirements and restrictions listed in the informed consent form.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:012,1,exclusion,18,1894,2002,Participants with any of the following characteristics/conditions will be excluded from trial participation:,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:013,1,exclusion,20,2004,2309,"* Current or previously diagnosed schizophrenia spectrum or other psychotic disorders, including schizophrenia, schizoaffective disorder, schizotypal disorder, schizophreniform disorder, brief psychotic disorder, current or previous history of bipolar disorder, or current borderline personality disorder.",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:014,1,exclusion,21,2310,2458,* Participants with a medical diagnosis of attention deficit hyperactivity disorder (ADHD) will be excluded if currently taking medication for ADHD.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:015,1,exclusion,22,2459,2572,"* Family history of schizophrenia, schizoaffective disorder, or bipolar disorder type 1 (first-degree relatives).",number;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:016,1,exclusion,23,2573,2873,"* Significant suicide risk within the past 6 months, during the Screening Period, or at Baseline; or (b) suicidal behaviors within 12 months of Screening; or (c) clinical assessment of significant suicidal risk during clinical interview; or (d) non-suicidal self-injury within 12 months of Screening.",number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:017,1,exclusion,24,2874,3148,"* Current or previous diagnosis of treatment-resistant MDD, defined as failure to respond to 2 or more antidepressant treatments of 2 different classes given at an adequate dose (label specified) for an adequate duration as judged by the Investigator and clinical interview.",number,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:018,1,exclusion,25,3149,3318,"* Has had electroconvulsive treatment, transcranial magnetic stimulation, deep brain stimulation, or vagal nerve stimulation for any episode of MDD in the last 6 months.",number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:019,1,exclusion,26,3319,3641,"* Currently receiving a monoamine oxidase inhibitor, tricyclic antidepressants, mirtazapine, trazodone, moclobemide, buspirone, or an antipsychotic or mood stabilizer. Note: if receiving these medications are for another indication, they must be discontinued ≥ 14 days or 5 half-lives, whichever is longer, prior to Day 1.",number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:020,1,exclusion,27,3642,3994,"* Participant report of (or if available in medical record) exposure to psilocin, or 5-HT2a receptor agonists, or any other psychedelics, such as ayahuasca, mescaline, lysergic acid diethylamide, peyote, or 3,4-methylenedioxymethamphetamine, more than 10 times over the participant's lifetime or any psychedelic use within 12 months prior to Screening.",number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:021,1,exclusion,28,3995,4132,* Participant report of (or if available in medical record) treatment with ketamine or S-ketamine use within 6 months prior to Screening.,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:022,1,exclusion,29,4133,4397,"* Clinically relevant history of abnormal physical health interfering with the trial (including but not limited to, neurological, cardiovascular, respiratory, gastrointestinal \[including dyspepsia or gastroesophageal reflux disease\], hepatic, or renal disorder).",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:023,1,exclusion,30,4398,4483,"* Has hypothyroidism or hyperthyroidism, unless controlled on appropriate medication.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:024,1,exclusion,31,4484,4606,"* Current diagnosis of uncontrolled hypertension or an arrhythmia, or clinically relevant abnormal results for heart rate.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:025,1,exclusion,32,4607,4685,* Participants have a presence or relevant history of organic brain disorders.,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:026,1,exclusion,33,4686,4808,* Participant is taking or has taken OTC doses of 5-HTP or St John's Wort within prior to trial medication administration.,number,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:027,1,exclusion,34,4809,4913,* Donation of blood or plasma within 4 weeks prior to first dosing and until 4 weeks after final dosing.,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:028,1,exclusion,35,4914,5050,* Participants capable of producing sperm who will not abstain from sperm donation between first dosing and 12 weeks after final dosing.,number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:029,1,exclusion,36,5051,5247,"* Participants of childbearing potential who are pregnant, breastfeeding, planning to conceive or unwilling to abstain from egg (ova) donation between first dosing and 12 weeks after final dosing.",number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:030,1,exclusion,37,5248,5280,* History of serotonin syndrome.,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT06793397,A Study of a Deuterated Psilocin Analog (CYB003) in Humans With Major Depressive Disorder,NCT06793397:candidate:031,1,exclusion,38,5281,5378,* Unwilling to consent to audio and video recording of psychological support and dosing sessions.,,,,,,,,,,,
